Full Address,Business Name,Years in Business,Phone,City,State,Zip,Population of Zip Code
"451 D St Boston, MA",Vega Vitality Medspa & Wellness-Seaport Boston,TBD,6176583421,Boston,MA,2210,6554
"100 Huntington Ave Boston, MA",Rev'd Indoor Cycling,TBD,7817089775,Boston,MA,2116,22040
"274 Newbury St Fl 1 Boston, MA",Skinkind Facial Retreat,TBD,8573318400,Boston,MA,2116,22040
"296 Newbury St Unit B Boston, MA",SEV Laser,TBD,6173910050,Boston,MA,2115,28621
"1447 Woodward Ave Detroit, MI",Woodhouse Spa - Detroit,20,3139656270,Detroit,MI,48226,6893
"1114 Washington Blvd Detroit, MI",The Spa Book Cadillac,TBD,3136382754,Detroit,MI,48226,6893
"1701 Trumbull St Ste 3 Detroit, MI",Meta Physica Wellness Center,TBD,3133037611,Detroit,MI,48216,5681
"89 E Edsel Ford Fwy Ste 300 Detroit, MI",Eden Esthetics,TBD,3132882597,Detroit,MI,48202,14792
"8295 Oakland St Detroit, MI",The Schvitz,50,3137248489,Detroit,MI,48211,5556
"1215 Griswold St  Capitol Park Detroit, MI",The Ten Nail Bar,10,3133153010,Detroit,MI,48226,6893
"18916 Grand River Ave Detroit, MI",Spa-A-Peel,14,3132727335,Detroit,MI,48223,24262
"20944 Grand River Ave Detroit, MI",Detroit Wholistic Center,TBD,3135385433,Detroit,MI,48219,45788
"16201 Ford Rd Ste 118 Dearborn, MI",The Hot Girls Spot,TBD,3137120121,Dearborn,MI,48126,52075
"13200 W Warren Ave Dearborn, MI",Fusion Day Spa,TBD,3135820808,Dearborn,MI,48126,52075
"6468 Greenfield Rd Dearborn, MI",Laderma Med Spa,TBD,3135513232,Dearborn,MI,48126,52075
"20045 Mack Ave Grosse Pointe Woods, MI",Ferrara Dermatology,68,3138845100,Grosse Pointe Woods,MI,48236,31383
"29187 Ryan Rd Warren, MI",Ageless Spa Medica,20,5865742191,Warren,MI,48092,27867
"22811 Greater Mack Ave Saint Clair Shores, MI",Body Sculpting Spa,TBD,5869440140,Saint Clair Shores,MI,48080,21799
"25531 Schoenherr Rd Warren, MI",Allure Medical,TBD,5868259555,Warren,MI,48089,32126
"1164 S Washington Ave Royal Oak, MI",Haus of Wellness,3,2488383082,Royal Oak,MI,48067,24496
"5250 Auto Club Dr Ste 280 Dearborn, MI",Omorfia,2,3138888104,Dearborn,MI,48126,52075
"948 Monroe St Dearborn, MI",Glow That Face Up,6,3133151119,Dearborn,MI,48124,34156
"22001 Michigan Ave Ste 140 Dearborn, MI",Lash and Company - Dearborn,TBD,3133063557,Dearborn,MI,48124,34156
"23131 Michigan Ave Ste 1094 Dearborn, MI",Doll House Beauty & Wellness,3,2487147047,Dearborn,MI,48124,34156
"24800 Michigan Ave Dearborn, MI",Adorn Medical Spa,TBD,3134385159,Dearborn,MI,48124,34156
"21043 Mack Ave Grosse Pointe Woods, MI",Healing Massage In the Woods,TBD,3137435330,Grosse Pointe Woods,MI,48236,31383
"21700 Greenfield Rd Oak Park, MI",Bella Contour Spa,TBD,6782662639,Oak Park,MI,48237,29370
"28111 Hoover Rd Ste 8A Warren, MI",Massage Herb Spa,TBD,2482177245,Warren,MI,48093,24485
"6970 N Telegraph Rd Dearborn Heights, MI",Fusion,TBD,3135820808,Dearborn Heights,MI,48127,39943
"20559 Mack Ave Grosse Pointe Woods, MI",Arete Therapeutic Wellness Spa,21,3134230087,Grosse Pointe Woods,MI,48236,31383
"3165 Fairlane Dr Allen Park, MI",Ideal Image Allen Park,25,8884794332,Allen Park,MI,48101,28128
"21670 John R Rd Hazel Park, MI",MMM PATIENT ID CENTER,TBD,2486320841,Hazel Park,MI,48030,14945
"10 S 5th St Minneapolis, MN",Hydrate LLC,11,6126153338,Minneapolis,MN,55402,760
"E St Minneapolis, MN",Spavie Medical and Laser Aesthetics,TBD,6122131111,Minneapolis,MN,55421,31051
"8085 Wayzata Blvd Minneapolis, MN",The Clinic For Medical Aesthetics,TBD,7632054718,Minneapolis,MN,55426,25451
"2 Carlson Pkwy N Ste 365 Minneapolis, MN",Skin Artisans - Minnetonka,TBD,6129301111,Minneapolis,MN,55447,21001
"514 2nd St SE Minneapolis, MN",Watershed Spa,TBD,6126007768,Minneapolis,MN,55414,33739
"2908 Harriet Ave Minneapolis, MN",Tightenup Bodysculpting Corp,TBD,6517975509,Minneapolis,MN,55408,32534
"8701 France Ave S Minneapolis, MN",Longevity Medical Spa,TBD,9528357555,Minneapolis,MN,55431,19075
"784 County Road 10 NE Minneapolis, MN",Dermadolce Medical Spa Inc,TBD,6122212514,Minneapolis,MN,55434,33133
"11990 Aberdeen St NE Minneapolis, MN",Star Spa,TBD,6126279999,Minneapolis,MN,55449,33367
"6800 France Ave S Ste 145 Minneapolis, MN",Sedona Skin Spa,18,9529294404,Minneapolis,MN,55435,13698
"218 N 1st St Minneapolis, MN",Sev Laser,TBD,6123602343,Minneapolis,MN,55401,11526
"2910 Hennepin Ave Minneapolis, MN",Revamp Salon Spa,78,6123410404,Minneapolis,MN,55408,32534
"4151 Minnehaha Ave Minneapolis, MN",The Nature of Beauty,38,6126669801,Minneapolis,MN,55406,35863
"4608 Excelsior Blvd Minneapolis, MN",Urban Retreat,13,9529747858,Minneapolis,MN,55416,34905
"3209 W 76th St Minneapolis, MN",Infuse IV Wellness,TBD,6125642282,Minneapolis,MN,55435,13698
"7825 Washington Ave S Minneapolis, MN",Envy Skin Clinic,TBD,9529834588,Minneapolis,MN,55439,9475
"3505 Vicksburg Ln N Minneapolis, MN",4 U Foot Spa,TBD,7633981678,Minneapolis,MN,55447,21001
"2160 Northdale Blvd NW Minneapolis, MN",Tafoya Salon,46,7634270511,Minneapolis,MN,55433,34423
"120 S 6th St Minneapolis, MN",ANew Aesthetic Medical Center,18,6122080741,Minneapolis,MN,55402,760
"717 Nicollet Mall Minneapolis, MN",Rocco Altobelli Salons - Minneapolis,TBD,6123328005,Minneapolis,MN,55402,760
"3909 Market St Minneapolis, MN",Spalon Montage,TBD,9529152900,Minneapolis,MN,55424,10373
"4201 E 54th St Minneapolis, MN",The Wellness Center,28,6127272989,Minneapolis,MN,55417,25677
"7104 Chicago Ave Minneapolis, MN",Skinovation Medspa,TBD,9527466604,Minneapolis,MN,55423,36779
"7373 France Ave S Ste 606 Minneapolis, MN",Skin Specialists Limited,TBD,6129207333,Minneapolis,MN,55435,13698
"352 E Broadway Minneapolis, MN",Oxynate,20,9528544683,Minneapolis,MN,55425,10562
"1080 Raymond Ave Apt 18 Saint Paul, MN",Hands of Health Bodywork Massage,TBD,6122692207,Saint Paul,MN,55108,15339
"3316 W 66th St, Ste. 200 Edina, MN",Dermatology Specialists,47,8446587854,Edina,MN,55435,13698
"971 Lakeland Dr Ste 1159 Jackson, MS",Beautiful Minds Medical Aesthetics,TBD,6015338597,Jackson,MS,39216,3056
"4500 I 55 N Suite 128 Jackson, MS",Mon Ami Spa & Laser Center,23,6013667721,Jackson,MS,39211,24185
"407 S Congress St Jackson, MS",Soul Spa,TBD,7692358401,Jackson,MS,39201,775
"710 Poplar Blvd Jackson, MS",Esteem Mini MedSpa and Fitness,19,6016249954,Jackson,MS,39202,7023
"2941 Terry Rd Ste 8 Jackson, MS",Touch of Magic,10,6015000794,Jackson,MS,39212,26899
"801 E Northside Dr Ste E Clinton, MS",New Body & Spa,TBD,6017085139,Clinton,MS,39056,27307
"2550 Flowood Dr Ste 100 Flowood, MS",The Face and Body Spa,24,6019399999,Flowood,MS,39232,9324
"320 Belle Meade Pt Flowood, MS",Glo Medical Aesthetic and Wellness,TBD,7692675586,Flowood,MS,39232,9324
"113 W Jackson St Ridgeland, MS",Body Anew Medical Spa,TBD,6016050452,Ridgeland,MS,39157,24547
"200 W Jackson St Suite 100 Ridgeland, MS",Mississippi Center for Plastic Surgery,18,7693004055,Ridgeland,MS,39157,24547
"357 Towne Center Pl Ridgeland, MS",Spabeca,20,6019778401,Ridgeland,MS,39157,24547
"5352 Highway 25 Ste 1650 Flowood, MS",Sculpt Aesthetics & Wellness,TBD,6012080150,Flowood,MS,39232,9324
"20 Eastgate Dr Ste G Brandon, MS",Well Being Massage Theraphy,14,6015400171,Brandon,MS,39042,37906
"717 Rice Rd Ste F Ridgeland, MS",Ms Relax Feet,TBD,6015651155,Ridgeland,MS,39157,24547
"1040 Gluckstadt Rd Madison, MS",Body Anew,16,6016050452,Madison,MS,39110,47717
"13319 Manchester Rd Saint Louis, MO",Aurora Medical Spa,20,3148221060,Saint Louis,MO,63131,17993
"80 W County Ctr Saint Louis, MO",Youthful Body,20,3149843223,Saint Louis,MO,63131,17993
"2017 Redman Ave Saint Louis, MO",Elite Physique,26,3144378376,Saint Louis,MO,63138,18736
"7604 Big Bend Blvd Saint Louis, MO",Sugar Spa STL,TBD,3148030784,Saint Louis,MO,63119,34574
"525 S Hanley Rd Saint Louis, MO",The Saint Louis Med Spa,TBD,5572209575,Saint Louis,MO,63105,18860
"225 S Meramec Ave, Ste 832t Saint Louis, MO",Monarch Beauty Collective,2,3148985943,Saint Louis,MO,63105,18860
"5680 Telegraph Rd Saint Louis, MO",All For You Medspa,TBD,3142937546,Saint Louis,MO,63129,51356
"3828 S Lindbergh Blvd Ste 115 Saint Louis, MO",LIVE Hydration Spa Sunset Hills,8,3143431329,Saint Louis,MO,63127,5161
"3187 Morganford Rd Saint Louis, MO",Morgan Ford Massage & Spa,TBD,3142820322,Saint Louis,MO,63116,42470
"4500 S Kingshighway Blvd Saint Louis, MO",Reclaim Med Spa and Wellness,TBD,3143102068,Saint Louis,MO,63109,25743
"7571 S Lindbergh Blvd Saint Louis, MO",Adora Day Spa,TBD,3148451572,Saint Louis,MO,63125,32701
"10334 Manchester Rd Saint Louis, MO",Modern Med,6,3143940204,Saint Louis,MO,63122,41724
"10010 Watson Rd Saint Louis, MO",Nurse Lauren,TBD,3143940204,Saint Louis,MO,63126,15373
"777 S New Ballas Rd Saint Louis, MO",Ladue Medical Spa,TBD,3147361215,Saint Louis,MO,63141,20640
"2510 S Brentwood Blvd Saint Louis, MO",Clayton Med Spa,14,3149427514,Saint Louis,MO,63144,9580
"8780 Big Bend Blvd Ste B Saint Louis, MO",Medical Aesthetics RX,17,3145415646,Saint Louis,MO,63119,34574
"13218 Tesson Ferry Rd Saint Louis, MO",Changes Salon & Spa,38,3148492887,Saint Louis,MO,63128,30106
"13100 Manchester Rd Ste 250 Saint Louis, MO",St. Louis Skin Solutions,TBD,3145434015,Saint Louis,MO,63131,17993
"12401 Olive Blvd Saint Louis, MO",Eternity Medical Spa,TBD,3144692946,Saint Louis,MO,63141,20640
"13030 Manchester Rd Saint Louis, MO",Pure Harmony Day Spa,TBD,3148229907,Saint Louis,MO,63131,17993
"110 N Kirkwood Rd Saint Louis, MO",Aazore Med Spa,13,3148224450,Saint Louis,MO,63122,41724
"12627 Olive Blvd Saint Louis, MO",Studio Branca,19,3144691222,Saint Louis,MO,63141,20640
"437 S Kirkwood Rd Saint Louis, MO",Ginger Bay Salon & Spa,35,3149660655,Saint Louis,MO,63122,41724
"2260 S Compton Ave Saint Louis, MO",Soma Therapeutic Massage,18,3146144168,Saint Louis,MO,63104,18701
"11716 Studt Ave Saint Louis, MO",4Ever Young STL Medspa,10,3143308117,Saint Louis,MO,63141,20640
"10905 Olive Blvd Saint Louis, MO",Beautiful Body Medspa,TBD,6365197700,Saint Louis,MO,63141,20640
"200 S Kirkwood Rd Saint Louis, MO",Inked Aesthetics,TBD,3144226891,Saint Louis,MO,63122,41724
"2625 Samuel T Shepard Dr Saint Louis, MO",Club St Louis,6,3145333666,Saint Louis,MO,63103,8927
"2450 King Ave W Billings, MT",Sensation Nails & Spa,16,4062818478,Billings,MT,59102,48700
"2664 Grand Ave Billings, MT",Montana Medical Aesthetics Clinic,TBD,4069696622,Billings,MT,59102,48700
"6170 Elysian Rd Billings, MT",42 West,TBD,4067949511,Billings,MT,59101,41797
"2800 10th Ave N Billings, MT","Loren P Budge - FACC, MD - Billings Clinic",35,4062595096,Billings,MT,59101,41797
"1010 Central Ave Ste 2 Billings, MT",Central Wellness,TBD,4068691066,Billings,MT,59102,48700
"720 N 30th St Billings, MT",Yellowstone Naturopathic Clinic,TBD,4062595096,Billings,MT,59101,41797
"1311 11th St W Billings, MT",Wanderluxe Lifestyle Aesthetics,TBD,4065305096,Billings,MT,59102,48700
"1442 Main St Billings, MT",The Combine MT,TBD,4066062643,Billings,MT,59105,34363
"1504 24th St W Billings, MT",Sanctuary Spa & Salon,29,4066551701,Billings,MT,59102,48700
"Upstairs. Billings, MT",Studio 406 Salon,17,4062720070,Billings,MT,59101,41797
"1915 Broadwater Ave Billings, MT",Li's Massage Therapy & Foot Soak,TBD,4062007130,Billings,MT,59102,48700
"105 E Main St Laurel, MT",Elite Salon & Day Spa,39,4066284719,Laurel,MT,59044,12488
"415 N Broadway Ave Red Lodge, MT",Red Lodge Bodyworks,20,4064460302,Red Lodge,MT,59068,3513
"210 S Broadway Ave Red Lodge, MT",Rock Creek Aesthetics,TBD,3076807018,Red Lodge,MT,59068,3513
"14513 W Maple Rd Ste 104 Omaha, NE",Bodybrite Omaha Laser Hair Removal,13,4029342639,Omaha,NE,68116,34209
"1001 Farnam St Lowr 1E Omaha, NE",LIVE Hydration Spa Old Market,8,5312345758,Omaha,NE,68102,9311
"10811 Elm St Omaha, NE",LIVE Hydration Spa Rockbrook,TBD,4026837675,Omaha,NE,68144,25468
"14450 Eagle Run Dr Ste 270 Omaha, NE",LIVE Hydration Spa Eagle Run,8,4028042103,Omaha,NE,68116,34209
"15701 Pacific St Ste 110-A Omaha, NE",ELE'VI Skin & Medical Aesthetics,TBD,5319997473,Omaha,NE,68118,9327
"17010 Wright Plz Ste 145 Omaha, NE",LIVE Hydration Spa Legacy,8,4029461743,Omaha,NE,68130,21428
"2522 S 171st Ct Omaha, NE",True REST Float Spa,7,4029919899,Omaha,NE,68130,21428
"11902 Pierce Plz Omaha, NE",Simply Bliss Medical Spa-Wellness,TBD,4025029868,Omaha,NE,68144,25468
"12103 Pacific St Omaha, NE",Tres J Medspa,TBD,4029335725,Omaha,NE,68154,23232
"13939 Gold Circle Suite 100 Omaha, NE",Allure Health & Med Spa,10,4025041344,Omaha,NE,68144,25468
"16909 Lakeside Hills Ct Omaha, NE",Omaha Medical Spa,TBD,4026145556,Omaha,NE,68130,21428
"16811 Burke St Ste 110 Omaha, NE",Pura Vida,TBD,4024937873,Omaha,NE,68118,9327
"2605 S 84th St Omaha, NE",Faces Spa,27,4023848400,Omaha,NE,68124,15630
"1007 Farnam St Ste 1 Omaha, NE",Urbane Salon & Day Spa,21,4029342909,Omaha,NE,68102,9311
"18101 R Plz Omaha, NE",Rave Salon and Spa,20,4028910018,Omaha,NE,68135,30009
"1903 S 10th St  10th And Center Omaha, NE",Old Market Massage,TBD,4028506651,Omaha,NE,68108,14036
"10811 Prairie Brook Rd Omaha, NE",Bare Body Shop,55,4029169780,Omaha,NE,68144,25468
"5709 S 108th St Omaha, NE",Gloss Salon & Day Spa,24,4025021850,Omaha,NE,68137,24294
"12033 Blondo St Omaha, NE",Skincerely Yours Salon & Spa,14,4024938001,Omaha,NE,68164,28764
"14545 W Center Rd Omaha, NE",JMISKO surgical design | md,TBD,4024845144,Omaha,NE,68144,25468
"5310 S 139th Plz Ste 101 Omaha, NE",T.W Massage,TBD,4023216756,Omaha,NE,68137,24294
"3525 N 147th St Ste 212 Omaha, NE",Trios Salon,13,4025781800,Omaha,NE,68116,34209
"1529 S 203rd St Omaha, NE",BodySculpt Labs By Sakoon,TBD,4028849048,Omaha,NE,68130,21428
"4383 Nicholas St Omaha, NE",Fit Farm,TBD,4026146446,Omaha,NE,68131,13928
"5037 S 24th St Omaha, NE",Salon Nouveau,21,4025025378,Omaha,NE,68107,30993
"3618 N 165th St Omaha, NE",american Nails & Spa,16,4027798700,Omaha,NE,68116,34209
"9819 S 168th Ave Omaha, NE",Skin Like A Pearl,TBD,7128994087,Omaha,NE,68136,21265
"421 W Broadway Ste 540 Council Bluffs, IA",Serenity Massage & Energywork Day Spa,TBD,7122562131,Council Bluffs,IA,51503,37411
"1413 S Washington St Papillion, NE",Kohll's Pharmacy & Homecare,1025,4023318695,Papillion,NE,68046,34110
"10717 Virginia Plz Ste 113 La Vista, NE",We Rock the Spectrum Kid's Gym,TBD,4025022066,La Vista,NE,68128,18994
"3040 W Charleston Blvd Las Vegas, NV",Miracle Image Cosmetic Center,16,7028788089,Las Vegas,NV,89102,37540
"6841 S Eastern Ave Ste 100 Las Vegas, NV",Om Medical,TBD,7024567546,Las Vegas,NV,89119,50585
"6980 Smoke Ranch Rd Las Vegas, NV",Renew Medical Spa,20,7025473639,Las Vegas,NV,89128,39397
"3675 S Decatur Blvd Las Vegas, NV",Asian Place Spa,TBD,7146553429,Las Vegas,NV,89103,49546
"2150 S Rainbow Blvd Las Vegas, NV",Advanced Aesthetics,TBD,7028384644,Las Vegas,NV,89146,20727
"10105 Banburry Cross Dr Ste 130 Las Vegas, NV",Michele Lentz APN,30,7023281841,Las Vegas,NV,89144,19949
"2400 S Jones Blvd Las Vegas, NV",Saffron Day Spa,TBD,7023673529,Las Vegas,NV,89146,20727
"7488 W Sahara Ave Las Vegas, NV",Bellavue Medical,TBD,7026411240,Las Vegas,NV,89117,55832
"9420 W Sahara Ave Las Vegas, NV",Phaze Laser Med Spa,9,7025450660,Las Vegas,NV,89117,55832
"2801 W Charleston Blvd Ste 200 Las Vegas, NV",Elyzium Med Spa,TBD,7028003938,Las Vegas,NV,89102,37540
"2600 W Harmon Ave Las Vegas, NV",Vdara Hotel & Spa,TBD,8667455654,Las Vegas,NV,89158,593
"3150 N Tenaya Way Ste 400A Las Vegas, NV",Alpha Medical Aesthetics,3,7026832156,Las Vegas,NV,89128,39397
"3752 Las Vegas Boulevard south Las Vegas, NV",Waldorf Astoria Spa Las Vegas,TBD,7025908888,Las Vegas,NV,89158,593
"600 Fremont St  El Cortez Hotel & Casino   Valet Entrance   2nd Floor Las Vegas, NV",NV Spa,TBD,7028856612,Las Vegas,NV,89101,44199
"3049 Las Vegas Blvd S Ste 8N Las Vegas, NV",Vegas Nail Spa,TBD,7025865550,Las Vegas,NV,89109,6924
"3355 Las Vegas Blvd S Ste 1159 Las Vegas, NV",Canyon Ranch Grill,47,7024143600,Las Vegas,NV,89109,6924
"3475 Las Vegas Blvd S Las Vegas, NV",Spa at Harrah's,17,8002149110,Las Vegas,NV,89109,6924
"4355 Spring Mountain Rd Ste 206 Las Vegas, NV",Spring Spa,TBD,7028753998,Las Vegas,NV,89102,37540
"3871 S Valley View Blvd Las Vegas, NV",Lilac Health Spa,9,7029031652,Las Vegas,NV,89103,49546
"4770 Spring Mountain Rd Las Vegas, NV",Zen Foot Spa & Massage,11,7027689977,Las Vegas,NV,89102,37540
"3585 S Decatur Blvd Ste A Las Vegas, NV",The Spa and Massage,21,7022330200,Las Vegas,NV,89103,49546
"3799 Las Vegas Blvd S Las Vegas, NV",REVIV,15,7026444466,Las Vegas,NV,89109,6924
"3960 Las Vegas Blvd S Las Vegas, NV",The Spa at Four Seasons Hotel Las Vegas,TBD,7026325000,Las Vegas,NV,89119,50585
"4970 Arville St Ste 110 Las Vegas, NV",U Spa,TBD,7024177786,Las Vegas,NV,89118,23299
"6376 Spring Mountain Rd Ste 1 Las Vegas, NV",Energy Spa,24,7022092867,Las Vegas,NV,89146,20727
"6020 W Flamingo Rd Ste 3-4 Las Vegas, NV",Thai Thai Spa & Massage,TBD,7022578800,Las Vegas,NV,89103,49546
"7170 Smoke Ranch Rd Las Vegas, NV",Dermabella Medical Spa & Coolsculpting Clinic,15,7022280491,Las Vegas,NV,89128,39397
"6850 Spring Mountain Rd Las Vegas, NV",Hollywood Wellness Med Spa,TBD,7027628923,Las Vegas,NV,89146,20727
"7530 W Sahara Ave Ste 107 Las Vegas, NV",The Look Med Spa,TBD,7022462238,Las Vegas,NV,89117,55832
"7650 W Sahara Ave Las Vegas, NV",Chic La Vie Medical Spa,TBD,7022338535,Las Vegas,NV,89117,55832
"373 S Willow St Manchester, NH",Concord MedSpa,11,6036061299,Manchester,NH,3103,37659
"159 Frontage Rd Manchester, NH",PellÃ© Medical Spa,126,6036277000,Manchester,NH,3103,37659
"700 Elm St Manchester, NH",The Spa Within,12,6035185547,Manchester,NH,3101,3148
"32 Webster St Manchester, NH",Bright Esthetics & Body Wellness,13,6032324181,Manchester,NH,3104,35274
"679 Mast Rd Ste 2 Manchester, NH",Anew You Skin Care & Day Spa,TBD,6032183877,Manchester,NH,3102,33755
"22A Eastman Ave Bedford, NH",Bombshell Aesthetics,TBD,6032325421,Bedford,NH,3110,23580
"124 S River Rd Bedford, NH",Ariya Aesthetics,TBD,6036371857,Bedford,NH,3110,23580
"265 S River Rd Ste A Bedford, NH",PM Aesthetics,4,6033417100,Bedford,NH,3110,23580
"1106 Hooksett Rd Ste 8 Hooksett, NH",Modern Medspa,3,6037708597,Hooksett,NH,3106,14923
"360 Route 101 Ste 11 Bedford, NH",Elite Medical Spa,1,6036370037,Bedford,NH,3110,23580
"1271 Hooksett Road Zoo Health Clb Hooksett, NH",Synergy IV Med Spa,TBD,6038254328,Hooksett,NH,3106,14923
"128 S. River Rd, Woodbury Court Plaza, Bldg. C, Unit 4, Bedford, NH",ARIYA AESTHETICS,TBD,6036371857,Bedford,NH,3110,23580
"172 Route 101 Bedford, NH",Ely-G Eyelash Extensions & Relaxing Spa,TBD,6037037500,Bedford,NH,3110,23580
"75 Gilcreast Rd Londonderry, NH",Bare Necessities Spa,30,6034343031,Londonderry,NH,3053,25930
"50 Nashua Rd Ste 107 Londonderry, NH",MD Esthetics Londonderry,TBD,6033362011,Londonderry,NH,3053,25930
"449 Amherst St Nashua, NH",Couture Med Spa,TBD,6036008877,Nashua,NH,3063,15630
"287 S Main St Concord, NH",Sansage Medical Aesthetics,TBD,6034400271,Concord,NH,3301,33987
"1 B Wall Street Suite 204 Windham, NH",NuMi Aesthetics,3,9787978155,Windham,NH,3087,15922
"290 Derry Rd Suite 3a Hudson, NH",3 Degrees Infrared Sauna Studio,2,6035378487,Hudson,NH,3051,25476
"23 Sheep Davis Rd Pembroke, NH",Serendipity Day Spa,23,6032290400,Pembroke,NH,3275,12115
"36 Amherst St Nashua, NH",Inner Beauty Concepts,39,8334169738,Nashua,NH,3064,14565
"6 Freetown Rd, #2 Raymond, NH",BG Makeovers,18,6032441650,Raymond,NH,3077,10837
"49 Range Rd Ste 105 Windham, NH",Soleil Salon & Spa,23,6034586687,Windham,NH,3087,15922
"30 Daniel Webster Hwy Merrimack, NH",Anewu Medical Spa PC,18,6038829334,Merrimack,NH,3054,27604
"124 State Route 101a Ste 36 Amherst, NH",Confident Med Spa,7,6035186800,Amherst,NH,3031,11873
"537 Amherst St Nashua, NH",MD Esthetics Nashua,3,6037138016,Nashua,NH,3063,15630
"345 Amherst St Nashua, NH",Peak Recovery and Health Center,TBD,6034024564,Nashua,NH,3063,15630
"275 Chestnut St Newark, NJ",HL Med Spa,TBD,9733514645,Newark,NJ,7105,56657
"851 Mount Prospect Ave Newark, NJ",Nia Medical Center & Spa,22,9734810501,Newark,NJ,7104,54277
"140 Halsey St Ste 3 Newark, NJ",Top Beauty Spa,19,9737921881,Newark,NJ,7102,12954
"Saint Michael&apos;s Medical Center 111 Central Avenue Suite 518 Newark, NJ",Nia Aesthetica,TBD,9733888271,Newark,NJ,7102,12954
"9 Franklin St Newark, NJ",Salon De Papillon Salon & Spa,TBD,8552373529,Newark,NJ,7102,12954
"18 Union Ave Irvington, NJ",Queen B Beauty & Spa,TBD,9733712789,Irvington,NJ,7111,60334
"537 Kearny Ave Kearny, NJ",Serene Dreams,16,2019971000,Kearny,NJ,7032,40570
"1290 Liberty Ave Hillside, NJ",Day Spa,14,9084852391,Hillside,NJ,7205,22179
"184 Pompton Ave Verona, NJ",Rejuviskin Medical Spa,21,9732390700,Verona,NJ,7044,14441
"2168 Millburn Ave Maplewood, NJ",Massage Supreme Spa,TBD,9734440040,Maplewood,NJ,7040,25406
"177 Orange Rd Montclair, NJ",Eshu Alaibode Body Sculpting,TBD,2017728329,Montclair,NJ,7042,27173
"46 S Park St Montclair, NJ",Evolve Med Spa,TBD,9732515960,Montclair,NJ,7042,27173
"8 Hillside Ave Ste 102 Montclair, NJ","Aurora Dejuliis, MD European Medical Spa",28,9733386300,Montclair,NJ,7042,27173
"242 Claremont Ave Montclair, NJ",IV+REVOLUTION,TBD,8555493728,Montclair,NJ,7042,27173
"1 S Prospect St Verona, NJ",Montclair Rejuvenation Center,TBD,9736503204,Verona,NJ,7044,14441
"800 Morris Tpke Short Hills, NJ",Icebox studio,TBD,8563065610,Short Hills,NJ,7078,14183
"743 Newark Ave Jersey City, NJ",Mia Spa,TBD,2012321130,Jersey City,NJ,7306,54567
"600 Pavonia Ave Ste 5 Jersey City, NJ",Heritage Veins & Aesthetics,TBD,2017711331,Jersey City,NJ,7306,54567
"115 Christopher Columbus Dr Jersey City, NJ",Downtown Medspa,TBD,2012213083,Jersey City,NJ,7302,55448
"345 Allwood Rd Ste B Clifton, NJ",VIO Med Spa Clifton,TBD,8623438044,Clifton,NJ,7012,15153
"1425 Hudson St Ste 12 Hoboken, NJ",Pretty Please Aesthetics Med Spa,TBD,2018959300,Hoboken,NJ,7030,58340
"239 Main St West Orange, NJ",Canspireme Medical Group,TBD,9738509598,West Orange,NJ,7052,48323
"741 Northfield Ave Ste 206 West Orange, NJ",Male Fertility Center,TBD,9733256100,West Orange,NJ,7052,48323
"254 1st St Hoboken, NJ",Hoboken Medical Spa,TBD,2013138899,Hoboken,NJ,7030,58340
"95 River St Ste 404 Hoboken, NJ",Lumturi Wellness Aesthetics,TBD,2017482137,Hoboken,NJ,7030,58340
"1321 Washington St 2nd FL, Hoboken, NJ",Health in Hands Spa Hoboken Massage,13,2017011772,Hoboken,NJ,7030,58340
"327 W 11th St New York, NY",Savor Spa,TBD,2123042887,New York,NY,10014,29772
"10151 Montgomery Blvd NE Ste 1A Albuquerque, NM",Western Dermatology Consultants,11,5059168484,Albuquerque,NM,87111,57219
"8311 San Pedro Dr NE Albuquerque, NM",Paris Spa,17,5056105355,Albuquerque,NM,87113,16369
"4233 Montgomery Blvd NE Albuquerque, NM",Fine Line Med Spa,TBD,5058833633,Albuquerque,NM,87109,39323
"10555 Montgomery Blvd NE Ste 190 Albuquerque, NM",DiVersions Medical Spa,15,5058211960,Albuquerque,NM,87111,57219
"2500 Yale Blvd SE Albuquerque, NM",Royal Medspa,TBD,5055121990,Albuquerque,NM,87106,26815
"6341 Riverside Plaza Ln NW Ste A Albuquerque, NM",Freya's Lair Medical Spa,13,5055037381,Albuquerque,NM,87120,65477
"5700 San Antonio Dr NE Ste A3 Albuquerque, NM",Virtue Aesthetics,TBD,5054945304,Albuquerque,NM,87109,39323
"10400 Academy Rd NE Ste 1C Albuquerque, NM",Reeve Medical,14,5052944444,Albuquerque,NM,87111,57219
"1218 Broadway Blvd NE Albuquerque, NM",Love’s Healing Touch Day Spa,TBD,5052890495,Albuquerque,NM,87102,20258
"1000 Woodward Pl NE Albuquerque, NM",Spa Botanica,16,5053535444,Albuquerque,NM,87102,20258
"332 Adams St SE Albuquerque, NM",Suphoria Lash Studio & Medical Spa,17,5052550300,Albuquerque,NM,87108,35985
"8232 Louisiana Blvd NE Ste A Albuquerque, NM",Royal Medical Health,10,5059162457,Albuquerque,NM,87113,16369
"2901 Juan Tabo Blvd NE Albuquerque, NM",NM SPIRIT OF WELLNESS LLC,TBD,5057264407,Albuquerque,NM,87112,42523
"30 Rainbow Rd NE Albuquerque, NM",Green Reed Spa,TBD,5057983980,Albuquerque,NM,87113,16369
